date;account;category;amount;currency;converted amount;currency;description
04/10/2019;.Наличные;"Питание;Овощи Фрукты";-3.5;BYN;-3.5;BYN;
04/10/2019;CshLt*6979;Питание;-6.5;BYN;-6.5;BYN;
04/10/2019;БПС *6265;Зарплата;830.5;BYN;830.5;BYN;
04/10/2019;БПС *6265;To 'CshLt*6979';-827;BYN;-827;BYN;
04/10/2019;CshLt*6979;From 'БПС *6265';827;BYN;827;BYN;
04/10/2019;CshLt*6979;To 'БГПб *4579';-82;BYN;-82;BYN;
04/10/2019;БГПб *4579;From 'CshLt*6979';39.442;USD;82;BYN;
04/10/2019;CshLt*6979;To 'БГПбVisa*9727';-40;BYN;-40;BYN;
04/10/2019;БГПбVisa*9727;From 'CshLt*6979';40;BYN;40;BYN;
04/10/2019;CshLt*6979;To 'БГПБ*4317';-82;BYN;-82;BYN;
04/10/2019;БГПБ*4317;From 'CshLt*6979';35.87;EUR;82;BYN;
04/10/2019;CshLt*6979;To 'БГПБ Virtuon';-26;BYN;-26;BYN;
04/10/2019;БГПБ Virtuon;From 'CshLt*6979';12.506;USD;26;BYN;
06/10/2019;CshLt*6979;"Коммунальные;Связь";-5;BYN;-5;BYN;
07/10/2019;CshLt*6979;Питание;-2.99;BYN;-2.99;BYN;4.40
07/10/2019;CshLt*6979;"Питание;Овощи Фрукты";-1.41;BYN;-1.41;BYN;4.40
07/10/2019;CshLt*6979;To '.Наличные';-160;BYN;-160;BYN;
07/10/2019;.Наличные;From 'CshLt*6979';160;BYN;160;BYN;
07/10/2019;CshLt*6979;"Коммунальные;Связь";-8.5;BYN;-8.5;BYN;
07/10/2019;CshLt*6979;Питание;-10.72;BYN;-10.72;BYN;
08/10/2019;CshLt*6979;Питание;-7.78;BYN;-7.78;BYN;
09/10/2019;CshLt*6979;Счета;-123.05;BYN;-123.05;BYN;
09/10/2019;CshLt*6979;Хоз расходы;-8.7;BYN;-8.7;BYN;10.70
09/10/2019;CshLt*6979;Питание;-2;BYN;-2;BYN;10.70
10/10/2019;CshLt*6979;Питание;-6.82;BYN;-6.82;BYN;
10/10/2019;CshLt*6979;Коммунальные;-2.06;BYN;-2.06;BYN;
10/10/2019;CshLt*6979;Хоз расходы;-2.2;BYN;-2.2;BYN;
11/10/2019;CshLt*6979;Питание;-5;BYN;-5;BYN;
11/10/2019;CshLt*6979;"Питание;Мясо";-14.68;BYN;-14.68;BYN;18.66
11/10/2019;CshLt*6979;Животные;-3.98;BYN;-3.98;BYN;18.66
13/10/2019;.Наличные;Питание;-54.14;BYN;-54.14;BYN;60
13/10/2019;.Наличные;Животные;-5.86;BYN;-5.86;BYN;
14/10/2019;CshLt*6979;Питание;-5.84;BYN;-5.84;BYN;
14/10/2019;CshLt*6979;"Коммунальные;Связь";-8.5;BYN;-8.5;BYN;
15/10/2019;CshLt*6979;Коммунальные;-36.45;BYN;-36.45;BYN;Коммунальные
15/10/2019;CshLt*6979;Питание;-4;BYN;-4;BYN;13
15/10/2019;CshLt*6979;Хоз расходы;-9;BYN;-9;BYN;13
16/10/2019;БГПБ Virtuon;Хоз расходы;-4.25;USD;-8.644;BYN;
16/10/2019;CshLt*6979;Питание;-7.38;BYN;-7.38;BYN;
17/10/2019;.Наличные;"Питание;Овощи Фрукты";-4.55;BYN;-4.55;BYN;
17/10/2019;CshLt*6979;"Питание;Мясо";-9.6;BYN;-9.6;BYN;14,36
17/10/2019;CshLt*6979;Питание;-4.76;BYN;-4.76;BYN;14.36
18/10/2019;CshLt*6979;Питание;-13.7;BYN;-13.7;BYN;
18/10/2019;CshLt*6979;Питание;-4.55;BYN;-4.55;BYN;8.53
18/10/2019;CshLt*6979;Животные;-3.98;BYN;-3.98;BYN;8.56
18/10/2019;CshLt*6979;Питание;-3.65;BYN;-3.65;BYN;
18/10/2019;БПС *6265;To 'CshLt*6979';-63;BYN;-63;BYN;
18/10/2019;CshLt*6979;From 'БПС *6265';63;BYN;63;BYN;
18/10/2019;БПС *6265;Зарплата;313;BYN;313;BYN;
19/10/2019;БГПБ Virtuon;"Хоз расх;Гигиена";-6.19;USD;-12.59;BYN;
19/10/2019;CshLt*6979;Ребенок;-2.97;BYN;-2.97;BYN;
20/10/2019;БПС *6265;To '.Наличные';-250;BYN;-250;BYN;
20/10/2019;БПС *6265;To 'CshLt*6979';-60;BYN;-60;BYN;
20/10/2019;.Наличные;From 'БПС *6265';250;BYN;250;BYN;
20/10/2019;CshLt*6979;From 'БПС *6265';60;BYN;60;BYN;
21/10/2019;CshLt*6979;Питание;-4.6;BYN;-4.6;BYN;6.39
21/10/2019;CshLt*6979;"Питание;Овощи Фрукты";-1.79;BYN;-1.79;BYN;6.39
21/10/2019;CshLt*6979;Электроэнергия;-33.32;BYN;-33.32;BYN;
22/10/2019;CshLt*6979;Приработок;30;BYN;30;BYN;
23/10/2019;CshLt*6979;Приработок;30;BYN;30;BYN;
24/10/2019;CshLt*6979;Хоз расходы;-2.5;BYN;-2.5;BYN;
24/10/2019;.Наличные;Работа;-12;BYN;-12;BYN;
24/10/2019;CshLt*6979;Приработок;17.5;BYN;17.5;BYN;27.5
24/10/2019;Товар;To '.Наличные';-27.5;BYN;-27.5;BYN;
24/10/2019;.Наличные;From 'Товар';27.5;BYN;27.5;BYN;
25/10/2019;БГПБ Virtuon;Хоз расходы;-1.39;USD;-2.827;BYN;
25/10/2019;.Наличные;Питание;-35.67;BYN;-35.67;BYN;
25/10/2019;БГПБ Virtuon;Ремонт;-23.88;USD;-48.571;BYN;
25/10/2019;БГПБ Virtuon;Ребенок;-1.39;USD;-2.827;BYN;
25/10/2019;БГПБ Virtuon;To 'Товар';-12.86;USD;-26.157;BYN;Тонометр ру
25/10/2019;Товар;From 'БГПБ Virtuon';26.157;BYN;26.157;BYN;Тонометр ру
28/10/2019;CshLt*6979;"Коммунальные;Связь";-8.5;BYN;-8.5;BYN;
28/10/2019;CshLt*6979;Питание;-23.9;BYN;-23.9;BYN;
28/10/2019;CshLt*6979;Питание;-7.99;BYN;-7.99;BYN;
28/10/2019;CshLt*6979;Питание;-2;BYN;-2;BYN;
28/10/2019;CshLt*6979;Питание;-1.76;BYN;-1.76;BYN;
28/10/2019;БГПб *4579;To 'БГПБ Virtuon';-10;USD;-20.34;BYN;
28/10/2019;БГПБ Virtuon;From 'БГПб *4579';10;USD;20.34;BYN;
28/10/2019;БГПБ Virtuon;To '.Наличные';-4.5;USD;-9;BYN;
28/10/2019;.Наличные;From 'БГПБ Virtuon';9;BYN;9;BYN;
29/10/2019;CshLt*6979;"Питание;Мясо";-13.25;BYN;-13.25;BYN;20.48
29/10/2019;CshLt*6979;Питание;-2;BYN;-2;BYN;5
29/10/2019;CshLt*6979;Хоз расходы;-3;BYN;-3;BYN;5
30/10/2019;CshLt*6979;Животные;-7.17;BYN;-7.17;BYN;20.42
31/10/2019;.Наличные;Транспорт;-61.54;BYN;-61.54;BYN;
31/10/2019;CshLt*6979;Депозиты;2.26;BYN;2.26;BYN;
31/10/2019;.Наличные;Питание;-10.86;BYN;-10.86;BYN;
31/10/2019;CshLt*6979;Питание;-4.29;BYN;-4.29;BYN;
01/11/2019;.Наличные;Питание;-6.75;BYN;-6.75;BYN;
04/11/2019;CshLt*6979;Питание;-5.46;BYN;-5.46;BYN;
04/11/2019;CshLt*6979;"Коммунальные;Связь";-8.5;BYN;-8.5;BYN;
06/11/2019;БПС *6265;Зарплата;907;BYN;907;BYN;
06/11/2019;БПС *6265;To 'CshLt*6979';-904;BYN;-904;BYN;
06/11/2019;CshLt*6979;From 'БПС *6265';904;BYN;904;BYN;
06/11/2019;.Наличные;Питание;-5.65;BYN;-5.65;BYN;
07/11/2019;CshLt*6979;To 'БГПб *4579';-120;BYN;-120;BYN;
07/11/2019;CshLt*6979;To 'БГПБ Virtuon';-45;BYN;-45;BYN;
07/11/2019;БГПб *4579;From 'CshLt*6979';58.45;USD;120;BYN;
07/11/2019;БГПБ Virtuon;From 'CshLt*6979';21.919;USD;45;BYN;
07/11/2019;БГПБ Virtuon;Хоз расходы;-1.32;USD;-2.64;BYN;
08/11/2019;БГПБ Virtuon;Хоз расходы;-1.22;USD;-2.44;BYN;
08/11/2019;CshLt*6979;To 'БГПБ*4317';-120;BYN;-120;BYN;
08/11/2019;БГПБ*4317;From 'CshLt*6979';52.816;EUR;120;BYN;
08/11/2019;CshLt*6979;To 'БГПбVisa*9727';-46.48;BYN;-46.48;BYN;
08/11/2019;БГПбVisa*9727;From 'CshLt*6979';46.48;BYN;46.48;BYN;
08/11/2019;БГПБ Virtuon;Техника;-2.01;USD;-4.02;BYN;
08/11/2019;CshLt*6979;Здоровье;-7.94;BYN;-7.94;BYN;
08/11/2019;CshLt*6979;Техника;-20.9;BYN;-20.9;BYN;
08/11/2019;БГПБ Virtuon;Подарки;-12.86;USD;-25.72;BYN;
09/11/2019;БГПБ Virtuon;Хоз расходы;-1.36;USD;-2.72;BYN;
09/11/2019;БГПБ Virtuon;Техника;-1.31;USD;-2.62;BYN;
10/11/2019;CshLt*6979;Коммунальные;-2.06;BYN;-2.06;BYN;
10/11/2019;CshLt*6979;Электроэнергия;-53.78;BYN;-53.78;BYN;
11/11/2019;CshLt*6979;Питание;-8.68;BYN;-8.68;BYN;
11/11/2019;CshLt*6979;"Коммунальные;Связь";-8.5;BYN;-8.5;BYN;
11/11/2019;CshLt*6979;Питание;-13.63;BYN;-13.63;BYN;
11/11/2019;CshLt*6979;Питание;-21.92;BYN;-21.92;BYN;
11/11/2019;.Наличные;Личные;-8;BYN;-8;BYN;
12/11/2019;CshLt*6979;Хоз расходы;-1.34;BYN;-1.34;BYN;
12/11/2019;CshLt*6979;Ребенок;-2.48;BYN;-2.48;BYN;
12/11/2019;CshLt*6979;Одежда;-69.99;BYN;-69.99;BYN;
12/11/2019;CshLt*6979;"Коммунальные;Связь";-3;BYN;-3;BYN;
13/11/2019;CshLt*6979;Питание;-6.09;BYN;-6.09;BYN;
13/11/2019;БГПБ Virtuon;Хоз расходы;-4.85;USD;-9.7;BYN;
13/11/2019;БГПБ Virtuon;Одежда;-1.54;USD;-3.08;BYN;
13/11/2019;БГПБ*4317;To 'БГПБ Virtuon';-20;EUR;-46.6;BYN;
13/11/2019;БГПБ Virtuon;From 'БГПБ*4317';21.8;USD;46.6;BYN;
14/11/2019;CshLt*6979;Хоз расходы;-11;BYN;-11;BYN;
14/11/2019;CshLt*6979;Питание;-2;BYN;-2;BYN;13
15/11/2019;CshLt*6979;Коммунальные;-0.94;BYN;-0.94;BYN;
15/11/2019;CshLt*6979;Коммунальные;-43.09;BYN;-43.09;BYN;
15/11/2019;CshLt*6979;"Питание;Мясо";-12;BYN;-12;BYN;15.96
15/11/2019;CshLt*6979;Животные;-3.96;BYN;-3.96;BYN;15.96
15/11/2019;CshLt*6979;Питание;-11.54;BYN;-11.54;BYN;
16/11/2019;CshLt*6979;Питание;-8.7;BYN;-8.7;BYN;
16/11/2019;CshLt*6979;"Коммунальные;Связь";-9;BYN;-9;BYN;
17/11/2019;CshLt*6979;Питание;-23.38;BYN;-23.38;BYN;
17/11/2019;БГПБ Virtuon;Техника;-6.71;USD;-13.42;BYN;
18/11/2019;CshLt*6979;Счета;-123.05;BYN;-123.05;BYN;
18/11/2019;CshLt*6979;Питание;-1.54;BYN;-1.54;BYN;
18/11/2019;CshLt*6979;Питание;-2;BYN;-2;BYN;
19/11/2019;CshLt*6979;Питание;-9.25;BYN;-9.25;BYN;
20/11/2019;БПС *6265;Зарплата;313;BYN;313;BYN;
20/11/2019;БПС *6265;To 'CshLt*6979';-313;BYN;-313;BYN;
20/11/2019;CshLt*6979;From 'БПС *6265';313;BYN;313;BYN;
20/11/2019;CshLt*6979;Питание;-2;BYN;-2;BYN;3
20/11/2019;CshLt*6979;Ребенок;-1;BYN;-1;BYN;3
20/11/2019;CshLt*6979;To 'БГПб *4579';-30;BYN;-30;BYN;
20/11/2019;БГПб *4579;From 'CshLt*6979';14.584;USD;30;BYN;
20/11/2019;CshLt*6979;To 'БГПбVisa*9727';-30;BYN;-30;BYN;
20/11/2019;БГПбVisa*9727;From 'CshLt*6979';30;BYN;30;BYN;
20/11/2019;CshLt*6979;To 'БГПБ*4317';-30;BYN;-30;BYN;
20/11/2019;БГПБ*4317;From 'CshLt*6979';13.198;EUR;30;BYN;
20/11/2019;CshLt*6979;To 'БГПБ Virtuon';-30;BYN;-30;BYN;
20/11/2019;БГПБ Virtuon;From 'CshLt*6979';14.584;USD;30;BYN;
21/11/2019;CshLt*6979;Питание;-8.69;BYN;-8.69;BYN;
22/11/2019;CshLt*6979;Животные;-97;BYN;-97;BYN;
22/11/2019;CshLt*6979;Животные;-40;BYN;-40;BYN;
22/11/2019;.Наличные;Животные;-60;BYN;-60;BYN;
23/11/2019;CshLt*6979;"Коммунальные;Связь";-9;BYN;-9;BYN;
23/11/2019;БГПБ Virtuon;Хоз расходы;-1.65;USD;-3.3;BYN;
27/11/2019;CshLt*6979;"Питание;Мясо";-11.85;BYN;-11.85;BYN;17.43
27/11/2019;CshLt*6979;Животные;-5.58;BYN;-5.58;BYN;17.43
27/11/2019;CshLt*6979;Питание;-5.66;BYN;-5.66;BYN;
28/11/2019;CshLt*6979;Питание;-4.22;BYN;-4.22;BYN;
29/11/2019;CshLt*6979;Хоз расходы;-9.5;BYN;-9.5;BYN;
30/11/2019;.Наличные;Транспорт;-40.67;BYN;-40.67;BYN;
30/11/2019;CshLt*6979;Депозиты;4.12;BYN;4.12;BYN;
30/11/2019;БГПбVisa*9727;"Коммунальные;Связь";-19.9;BYN;-19.9;BYN;
01/12/2019;CshLt*6979;"Коммунальные;Связь";-9;BYN;-9;BYN;
02/12/2019;CshLt*6979;Питание;-10;BYN;-10;BYN;
02/12/2019;CshLt*6979;Питание;-2.08;BYN;-2.08;BYN;
02/12/2019;БГПбVisa*9727;To 'CshLt*6979';-20;BYN;-20;BYN;
02/12/2019;CshLt*6979;From 'БГПбVisa*9727';20;BYN;20;BYN;
03/12/2019;CshLt*6979;Питание;-4.62;BYN;-4.62;BYN;
04/12/2019;CshLt*6979;Питание;-3.28;BYN;-3.28;BYN;
04/12/2019;CshLt*6979;Питание;-3;BYN;-3;BYN;
06/12/2019;БПС *6265;Зарплата;857.56;BYN;857.56;BYN;
06/12/2019;БПС *6265;To 'CshLt*6979';-854;BYN;-854;BYN;
06/12/2019;CshLt*6979;From 'БПС *6265';854;BYN;854;BYN;
06/12/2019;CshLt*6979;To '.Наличные';-170;BYN;-170;BYN;
06/12/2019;.Наличные;From 'CshLt*6979';170;BYN;170;BYN;
06/12/2019;CshLt*6979;Счета;-123.05;BYN;-123.05;BYN;
06/12/2019;CshLt*6979;To 'БГПб *4579';-85;BYN;-85;BYN;
06/12/2019;БГПб *4579;From 'CshLt*6979';40;USD;85;BYN;
06/12/2019;CshLt*6979;To 'БГПБ*4317';-85;BYN;-85;BYN;
06/12/2019;БГПБ*4317;From 'CshLt*6979';36.062;EUR;85;BYN;
06/12/2019;CshLt*6979;To 'БГПбVisa*9727';-49.1;BYN;-49.1;BYN;
06/12/2019;БГПбVisa*9727;From 'CshLt*6979';49.1;BYN;49.1;BYN;
06/12/2019;CshLt*6979;To 'БГПБ Virtuon';-41.58;BYN;-41.58;BYN;Cashalot 300р остаток $27.95 vrt
06/12/2019;БГПБ Virtuon;From 'CshLt*6979';19.567;USD;41.58;BYN;Cashalot 300р остаток $27.95 vrt
07/12/2019;CshLt*6979;Питание;-6.88;BYN;-6.88;BYN;
08/12/2019;CshLt*6979;"Коммунальные;Связь";-9;BYN;-9;BYN;
09/12/2019;CshLt*6979;Питание;-5.58;BYN;-5.58;BYN;
09/12/2019;CshLt*6979;Питание;-5.06;BYN;-5.06;BYN;
09/12/2019;CshLt*6979;"Питание;Мясо";-20.69;BYN;-20.69;BYN;
10/12/2019;CshLt*6979;Коммунальные;-2.06;BYN;-2.06;BYN;
10/12/2019;CshLt*6979;Питание;-3.15;BYN;-3.15;BYN;
10/12/2019;БГПБ Virtuon;Техника;-17.5;USD;-35;BYN;5.1 spdif converter
10/12/2019;БГПБ Virtuon;Животные;-9.22;USD;-18.44;BYN;
10/12/2019;CshLt*6979;Хоз расходы;-7.5;BYN;-7.5;BYN;
11/12/2019;CshLt*6979;Питание;-5.37;BYN;-5.37;BYN;
12/12/2019;.Наличные;Транспорт;-16.2;BYN;-16.2;BYN;
12/12/2019;CshLt*6979;Питание;-3.15;BYN;-3.15;BYN;
13/12/2019;CshLt*6979;Питание;-2.75;BYN;-2.75;BYN;
13/12/2019;CshLt*6979;Питание;-5.98;BYN;-5.98;BYN;
13/12/2019;CshLt*6979;Питание;-26.62;BYN;-26.62;BYN;
13/12/2019;CshLt*6979;Питание;-15.23;BYN;-15.23;BYN;
15/12/2019;CshLt*6979;"Коммунальные;Связь";-9;BYN;-9;BYN;
15/12/2019;CshLt*6979;Коммунальные;-47.3;BYN;-47.3;BYN;
15/12/2019;CshLt*6979;Электроэнергия;-65.05;BYN;-65.05;BYN;
16/12/2019;CshLt*6979;Питание;-3.51;BYN;-3.51;BYN;
16/12/2019;CshLt*6979;Питание;-2;BYN;-2;BYN;
17/12/2019;CshLt*6979;Питание;-4.79;BYN;-4.79;BYN;
19/12/2019;CshLt*6979;Питание;-7.69;BYN;-7.69;BYN;
19/12/2019;БГПбVisa*9727;To 'CshLt*6979';-100;BYN;-100;BYN;
19/12/2019;CshLt*6979;From 'БГПбVisa*9727';100;BYN;100;BYN;
19/12/2019;CshLt*6979;To '.Наличные';-200;BYN;-200;BYN;
19/12/2019;.Наличные;From 'CshLt*6979';200;BYN;200;BYN;
20/12/2019;CshLt*6979;Питание;-1.06;BYN;-1.06;BYN;
20/12/2019;CshLt*6979;Питание;-5.33;BYN;-5.33;BYN;
21/12/2019;CshLt*6979;"Коммунальные;Связь";-9;BYN;-9;BYN;
21/12/2019;CshLt*6979;Коммунальные;-0.93;BYN;-0.93;BYN;
23/12/2019;CshLt*6979;Питание;-8.16;BYN;-8.16;BYN;
24/12/2019;CshLt*6979;Питание;-6;BYN;-6;BYN;
24/12/2019;CshLt*6979;"Питание;Мясо";-12.74;BYN;-12.74;BYN;
25/12/2019;CshLt*6979;To 'БГПб *4579';-31;BYN;-31;BYN;
25/12/2019;БГПб *4579;From 'CshLt*6979';14.733;USD;31;BYN;
25/12/2019;CshLt*6979;To 'БГПБ*4317';-31;BYN;-31;BYN;
25/12/2019;БГПБ*4317;From 'CshLt*6979';13.31;EUR;31;BYN;
26/12/2019;CshLt*6979;Питание;-3;BYN;-3;BYN;
26/12/2019;CshLt*6979;Питание;-4.74;BYN;-4.74;BYN;
27/12/2019;БПС *6265;Зарплата;100;BYN;100;BYN;
27/12/2019;CshLt*6979;Питание;-2;BYN;-2;BYN;
27/12/2019;CshLt*6979;Ребенок;-2.5;BYN;-2.5;BYN;
28/12/2019;CshLt*6979;Питание;-3.97;BYN;-3.97;BYN;
29/12/2019;CshLt*6979;"Коммунальные;Связь";-9;BYN;-9;BYN;
29/12/2019;БПС *6265;To 'CshLt*6979';-100;BYN;-100;BYN;
29/12/2019;CshLt*6979;From 'БПС *6265';100;BYN;100;BYN;
30/12/2019;CshLt*6979;Питание;-26.1;BYN;-26.1;BYN;
30/12/2019;CshLt*6979;Питание;-16.27;BYN;-16.27;BYN;
31/12/2019;CshLt*6979;Депозиты;1.74;BYN;1.74;BYN;
31/12/2019;CshLt*6979;"Коммунальные;Связь";-19.9;BYN;-19.9;BYN;
31/12/2019;CshLt*6979;Питание;-9.29;BYN;-9.29;BYN;
31/12/2019;CshLt*6979;Питание;-15.17;BYN;-15.17;BYN;
01/01/2020;CshLt*6979;To 'БГПб *4579';-10;BYN;-10;BYN;
01/01/2020;БГПб *4579;From 'CshLt*6979';4.694;USD;10;BYN;
01/01/2020;CshLt*6979;To 'БГПБ*4317';-10;BYN;-10;BYN;
01/01/2020;БГПБ*4317;From 'CshLt*6979';4.201;EUR;10;BYN;
01/01/2020;CshLt*6979;To 'БГПБ Virtuon';-41;BYN;-41;BYN;
01/01/2020;БГПБ Virtuon;From 'CshLt*6979';19.248;USD;41;BYN;
01/01/2020;CshLt*6979;Ребенок;-4.51;BYN;-4.51;BYN;
01/01/2020;БГПБ Virtuon;To 'Товар';-12.99;USD;-26.629;BYN;Тонометр ру
01/01/2020;Товар;From 'БГПБ Virtuon';26.629;BYN;26.629;BYN;Тонометр ру
03/01/2020;CshLt*6979;Питание;-4.25;BYN;-4.25;BYN;
04/01/2020;CshLt*6979;Зарплата;825.57;BYN;825.57;BYN;
05/01/2020;CshLt*6979;"Коммунальные;Связь";-9;BYN;-9;BYN;
05/01/2020;CshLt*6979;To '.Наличные';-40;BYN;-40;BYN;
05/01/2020;.Наличные;From 'CshLt*6979';40;BYN;40;BYN;
05/01/2020;CshLt*6979;Питание;-26.86;BYN;-26.86;BYN;
05/01/2020;.Наличные;Техника;-10;BYN;-10;BYN;
06/01/2020;БПС *6265;To 'CshLt*6979';-826;BYN;-826;BYN;
06/01/2020;CshLt*6979;From 'БПС *6265';826;BYN;826;BYN;
06/01/2020;БПС *6265;To 'БГПбVisa*9727';-100;BYN;-100;BYN;
06/01/2020;БГПбVisa*9727;From 'БПС *6265';100;BYN;100;BYN;
06/01/2020;CshLt*6979;To 'БГПб *4579';-82;BYN;-82;BYN;354.42
06/01/2020;БГПб *4579;From 'CshLt*6979';38.57;USD;82;BYN;354.42
06/01/2020;CshLt*6979;To 'БГПБ*4317';-82;BYN;-82;BYN;322.68
06/01/2020;БГПБ*4317;From 'CshLt*6979';34.57;EUR;82;BYN;322.68
06/01/2020;БГПБ Virtuon;Хоз расходы;-7.36;USD;-15.088;BYN;Чехлы для телефонов
08/01/2020;CshLt*6979;Питание;-8.42;BYN;-8.42;BYN;
08/01/2020;CshLt*6979;Счета;-123.05;BYN;-123.05;BYN;
08/01/2020;CshLt*6979;Питание;-3;BYN;-3;BYN;
10/01/2020;CshLt*6979;Коммунальные;-2.06;BYN;-2.06;BYN;
10/01/2020;CshLt*6979;Питание;-5.08;BYN;-5.08;BYN;
12/01/2020;CshLt*6979;"Коммунальные;Связь";-9;BYN;-9;BYN;
13/01/2020;CshLt*6979;Питание;-7.79;BYN;-7.79;BYN;
13/01/2020;CshLt*6979;Питание;-5.5;BYN;-5.5;BYN;
13/01/2020;CshLt*6979;Животные;-6.67;BYN;-6.67;BYN;
13/01/2020;CshLt*6979;"Питание;Мясо";-13.26;BYN;-13.26;BYN;19.93 Бедро 4.99 х 2.658
14/01/2020;CshLt*6979;Питание;-3;BYN;-3;BYN;
14/01/2020;CshLt*6979;Питание;-17.57;BYN;-17.57;BYN;
15/01/2020;CshLt*6979;Питание;-1.72;BYN;-1.72;BYN;
15/01/2020;CshLt*6979;Коммунальные;-42.2;BYN;-42.2;BYN;
15/01/2020;CshLt*6979;To '.Наличные';-20;BYN;-20;BYN;
15/01/2020;.Наличные;From 'CshLt*6979';20;BYN;20;BYN;
15/01/2020;CshLt*6979;Депозит;-5.39;BYN;-5.39;BYN;
15/01/2020;CshLt*6979;Питание;-2.64;BYN;-2.64;BYN;
16/01/2020;CshLt*6979;Хоз расходы;-3;BYN;-3;BYN;
16/01/2020;CshLt*6979;Питание;-3.1;BYN;-3.1;BYN;
16/01/2020;CshLt*6979;Питание;-15.99;BYN;-15.99;BYN;
17/01/2020;БГПбVisa*9727;To '.Наличные';-100;BYN;-100;BYN;
17/01/2020;.Наличные;From 'БГПбVisa*9727';100;BYN;100;BYN;
18/01/2020;CshLt*6979;Электроэнергия;-71.59;BYN;-71.59;BYN;
19/01/2020;CshLt*6979;"Коммунальные;Связь";-7.5;BYN;-7.5;BYN;
20/01/2020;CshLt*6979;Зарплата;313;BYN;313;BYN;
20/01/2020;CshLt*6979;Питание;-4;BYN;-4;BYN;
20/01/2020;CshLt*6979;Питание;-21.06;BYN;-21.06;BYN;
21/01/2020;CshLt*6979;Питание;-9.25;BYN;-9.25;BYN;
21/01/2020;CshLt*6979;Коммунальные;-0.93;BYN;-0.93;BYN;
21/01/2020;БПС *6265;To 'CshLt*6979';-310;BYN;-310;BYN;
21/01/2020;CshLt*6979;From 'БПС *6265';310;BYN;310;BYN;
21/01/2020;CshLt*6979;To 'БГПб *4579';-31;BYN;-31;BYN;
21/01/2020;БГПб *4579;From 'CshLt*6979';14.54;USD;31;BYN;
21/01/2020;CshLt*6979;To 'БГПБ*4317';-31;BYN;-31;BYN;
21/01/2020;БГПБ*4317;From 'CshLt*6979';13.135;EUR;31;BYN;
21/01/2020;CshLt*6979;Ребенок;-7.65;BYN;-7.65;BYN;
22/01/2020;CshLt*6979;Питание;-15.08;BYN;-15.08;BYN;
22/01/2020;CshLt*6979;Питание;-2;BYN;-2;BYN;
22/01/2020;CshLt*6979;Хоз расходы;-0.99;BYN;-0.99;BYN;
22/01/2020;CshLt*6979;To '.Наличные';-60;BYN;-60;BYN;
22/01/2020;.Наличные;From 'CshLt*6979';60;BYN;60;BYN;
22/01/2020;.Наличные;DIY;-8;BYN;-8;BYN;
23/01/2020;CshLt*6979;Питание;-10;BYN;-10;BYN;
23/01/2020;CshLt*6979;Питание;-13;BYN;-13;BYN;
26/01/2020;CshLt*6979;Питание;-4.49;BYN;-4.49;BYN;
27/01/2020;CshLt*6979;Питание;-5.94;BYN;-5.94;BYN;
27/01/2020;CshLt*6979;Питание;-3;BYN;-3;BYN;
27/01/2020;CshLt*6979;Питание;-4.54;BYN;-4.54;BYN;
28/01/2020;CshLt*6979;"Питание;Мясо";-19.58;BYN;-19.58;BYN;
29/01/2020;CshLt*6979;Питание;-4;BYN;-4;BYN;
29/01/2020;CshLt*6979;Здоровье;-4.68;BYN;-4.68;BYN;
31/01/2020;CshLt*6979;Депозиты;2.45;BYN;2.45;BYN;
31/01/2020;.Наличные;Транспорт;-45.66;BYN;-45.66;BYN;
31/01/2020;CshLt*6979;"Коммунальные;Связь";-19.9;BYN;-19.9;BYN;
01/02/2020;CshLt*6979;Питание;-30.21;BYN;-30.21;BYN;
01/02/2020;.Наличные;Депозит;-5.44;BYN;-5.44;BYN;
02/02/2020;CshLt*6979;"Коммунальные;Связь";-7.5;BYN;-7.5;BYN;
04/02/2020;БГПБ Virtuon;Техника;-14.68;USD;-30.094;BYN;
04/02/2020;CshLt*6979;Питание;-3;BYN;-3;BYN;
05/02/2020;БГПбVisa*9727;To 'CshLt*6979';-38.5;BYN;-38.5;BYN;
05/02/2020;CshLt*6979;From 'БГПбVisa*9727';38.5;BYN;38.5;BYN;
05/02/2020;CshLt*6979;DIY;-144.41;BYN;-144.41;BYN;
06/02/2020;CshLt*6979;Счета;-123.05;BYN;-123.05;BYN;
06/02/2020;БГПб *4579;To 'CshLt*6979';-20;USD;-42.94;BYN;
06/02/2020;CshLt*6979;From 'БГПб *4579';42.94;BYN;42.94;BYN;
06/02/2020;CshLt*6979;Питание;-7.66;BYN;-7.66;BYN;
06/02/2020;CshLt*6979;Питание;-2.89;BYN;-2.89;BYN;
06/02/2020;БГПбVisa*9727;To 'CshLt*6979';-60;BYN;-60;BYN;
06/02/2020;CshLt*6979;From 'БГПбVisa*9727';60;BYN;60;BYN;
06/02/2020;БГПбVisa*9727;To 'Долги';-1.5;BYN;-1.5;BYN;Грахольский
06/02/2020;Долги;From 'БГПбVisa*9727';1.5;BYN;1.5;BYN;Грахольский
06/02/2020;CshLt*6979;To 'БГПб *4579';-140;BYN;-140;BYN;
06/02/2020;БГПб *4579;From 'CshLt*6979';64.309;USD;140;BYN;
06/02/2020;CshLt*6979;To 'БГПБ*4317';-97;BYN;-97;BYN;
06/02/2020;БГПБ*4317;From 'CshLt*6979';40.517;EUR;97;BYN;
07/02/2020;CshLt*6979;Питание;-9.07;BYN;-9.07;BYN;
